UniProtID	GO_ID	GO_Name	GO_Aspect
A0A2K3DST4	GO:0004743	pyruvate kinase activity	molecular_function
A0A2K3DST4	GO:0016301	kinase activity	molecular_function
A0A2K3DS79	GO:0004672	protein kinase activity	molecular_function
A0A2K3DS79	GO:0004672	protein kinase activity	molecular_function
A0A2K3DT21	GO:0016874	ligase activity	molecular_function
A0A2K3DT21	GO:0070740	tubulin-glutamic acid ligase activity	molecular_function
A0A2K3DS51	GO:0004672	protein kinase activity	molecular_function
A0A2K3DS51	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DS51	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DT85	GO:0003924	GTPase activity	molecular_function
A0A2K3DT85	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DSG3	GO:0008081	phosphoric diester hydrolase activity	molecular_function
A0A2K3DSG3	GO:0008081	phosphoric diester hydrolase activity	molecular_function
A0A2K3DSG3	GO:0008889	glycerophosphodiester phosphodiesterase activity	molecular_function
A0A2K3DT22	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DT22	GO:0008173	RNA methyltransferase activity	molecular_function
A0A2K3DT22	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3DS72	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DS72	GO:0008425	2-methoxy-6-polyprenyl-1,4-benzoquinol methyltransferase activity	molecular_function
A0A2K3DS72	GO:0008425	2-methoxy-6-polyprenyl-1,4-benzoquinol methyltransferase activity	molecular_function
A0A2K3DS05	GO:0008374	O-acyltransferase activity	molecular_function
A0A2K3DS05	GO:0016746	acyltransferase activity	molecular_function
A0A2K3DS05	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A0A2K3DSS9	GO:0004672	protein kinase activity	molecular_function
A0A2K3DSS9	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DSI6	GO:0046982	protein heterodimerization activity	molecular_function
A0A2K3DSD8	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DSD8	GO:0008236	serine-type peptidase activity	molecular_function
A0A2K3DSZ4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
A0A2K3DSZ4	GO:0003700	DNA-binding transcription factor activity	molecular_function
A0A2K3DSP8	GO:0016740	transferase activity	molecular_function
A0A2K3DSP8	GO:0017136	histone deacetylase activity, NAD-dependent	molecular_function
A0A2K3DT65	GO:0004842	ubiquitin-protein transferase activity	molecular_function
A0A2K3DT65	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DS38	GO:0004620	phospholipase activity	molecular_function
Q0ZB34	GO:0005375	copper ion transmembrane transporter activity	molecular_function
Q0ZB34	GO:0005375	copper ion transmembrane transporter activity	molecular_function
A0A2K3DSG7	GO:0003878	ATP citrate synthase activity	molecular_function
A0A2K3DSG7	GO:0016746	acyltransferase activity	molecular_function
A0A2K3DS52	GO:0000034	adenine deaminase activity	molecular_function
A0A2K3DS52	GO:0000034	adenine deaminase activity	molecular_function
A0A2K3DSX6	GO:0003713	transcription coactivator activity	molecular_function
A0A2K3DSX6	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A0A2K3DRU0	GO:0004672	protein kinase activity	molecular_function
A0A2K3DRU0	GO:0004672	protein kinase activity	molecular_function
A0A2K3DRU0	GO:0004672	protein kinase activity	molecular_function
A0A2K3DRU0	GO:0004672	protein kinase activity	molecular_function
A0A2K3DSW1	GO:0003924	GTPase activity	molecular_function
A0A2K3DSW1	GO:0003924	GTPase activity	molecular_function
A0A2K3DSW7	GO:0003924	GTPase activity	molecular_function
A0A2K3DT38	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DT38	GO:0008173	RNA methyltransferase activity	molecular_function
A0A2K3DT07	GO:0008837	diaminopimelate epimerase activity	molecular_function
A0A2K3DT07	GO:0008837	diaminopimelate epimerase activity	molecular_function
A0A2K3DT07	GO:0016853	isomerase activity	molecular_function
A8I5R9	GO:0004197	cysteine-type endopeptidase activity	molecular_function
A8I5R9	GO:0008234	cysteine-type peptidase activity	molecular_function
A0A2K3DT60	GO:0008195	phosphatidate phosphatase activity	molecular_function
A8I5E8	GO:0005085	guanyl-nucleotide exchange factor activity	molecular_function
A0A2K3DSD6	GO:0016301	kinase activity	molecular_function
A8J856	GO:0016740	transferase activity	molecular_function
A8J856	GO:0061631	ubiquitin conjugating enzyme activity	molecular_function
A0A2K3DRW0	GO:0016209	antioxidant activity	molecular_function
A0A2K3DRW0	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DRW0	GO:0032542	sulfiredoxin activity	molecular_function
A0A2K3DRW0	GO:0032542	sulfiredoxin activity	molecular_function
A0A2K3DS46	GO:0004060	arylamine N-acetyltransferase activity	molecular_function
A0A2K3DS46	GO:0016407	acetyltransferase activity	molecular_function
A0A2K3DS00	GO:0003954	NADH dehydrogenase activity	molecular_function
A0A2K3DS00	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DS00	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DSA6	GO:0004620	phospholipase activity	molecular_function
A0A2K3DS20	GO:0004364	glutathione transferase activity	molecular_function
A0A2K3DRZ1	GO:0008195	phosphatidate phosphatase activity	molecular_function
A0A2K3DSV1	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A0A2K3DT68	GO:0008233	peptidase activity	molecular_function
A0A2K3DT68	GO:0008237	metallopeptidase activity	molecular_function
A0A2K3DT48	GO:0008233	peptidase activity	molecular_function
A0A2K3DT48	GO:0008237	metallopeptidase activity	molecular_function
A0A2K3DT48	GO:0008233	peptidase activity	molecular_function
A0A2K3DT48	GO:0008237	metallopeptidase activity	molecular_function
A0A2K3DSJ8	GO:0004518	nuclease activity	molecular_function
A0A2K3DSJ8	GO:0008408	3'-5' exonuclease activity	molecular_function
A0A2K3DSJ8	GO:0008408	3'-5' exonuclease activity	molecular_function
A0A2K3DST3	GO:0140664	ATP-dependent DNA damage sensor activity	molecular_function
A0A2K3DT26	GO:0004842	ubiquitin-protein transferase activity	molecular_function
A0A2K3DT26	GO:0140993	histone modifying activity	molecular_function
A0A2K3DSF7	GO:0005249	voltage-gated potassium channel activity	molecular_function
A0A2K3DRW1	GO:0003824	catalytic activity	molecular_function
A0A2K3DRW1	GO:0016791	phosphatase activity	molecular_function
A0A2K3DT58	GO:0016787	hydrolase activity	molecular_function
A0A2K3DSN9	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DT49	GO:0008449	N-acetylglucosamine-6-sulfatase activity	molecular_function
A0A2K3DT49	GO:0016787	hydrolase activity	molecular_function
A0A2K3DT53	GO:0008449	N-acetylglucosamine-6-sulfatase activity	molecular_function
A0A2K3DT53	GO:0016787	hydrolase activity	molecular_function
A0A2K3DT28	GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function
A0A2K3DT28	GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function
A0A2K3DT28	GO:0016881	acid-amino acid ligase activity	molecular_function
A0A2K3DSR6	GO:0004672	protein kinase activity	molecular_function
A0A2K3DSR6	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DSR6	GO:0004676	3-phosphoinositide-dependent protein kinase activity	molecular_function
A0A2K3DSR6	GO:0004677	DNA-dependent protein kinase activity	molecular_function
A0A2K3DSR6	GO:0004679	AMP-activated protein kinase activity	molecular_function
A0A2K3DSR6	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function
A0A2K3DSR6	GO:0004711	ribosomal protein S6 kinase activity	molecular_function
A0A2K3DSR6	GO:0035175	histone H3S10 kinase activity	molecular_function
A0A2K3DSR6	GO:0035402	histone H3T11 kinase activity	molecular_function
A0A2K3DSR6	GO:0035403	histone H3T6 kinase activity	molecular_function
A0A2K3DSR6	GO:0035979	histone H2AXS139 kinase activity	molecular_function
A0A2K3DSR6	GO:0044022	histone H3S28 kinase activity	molecular_function
A0A2K3DSR6	GO:0044023	histone H4S1 kinase activity	molecular_function
A0A2K3DSR6	GO:0044024	histone H2AS1 kinase activity	molecular_function
A0A2K3DSR6	GO:0044025	histone H2BS14 kinase activity	molecular_function
A0A2K3DSR6	GO:0072354	histone H3T3 kinase activity	molecular_function
A0A2K3DSR6	GO:0072371	histone H2AS121 kinase activity	molecular_function
A0A2K3DSR6	GO:0072518	Rho-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DSR6	GO:0140823	histone H2BS36 kinase activity	molecular_function
A0A2K3DSR6	GO:0140855	histone H3S57 kinase activity	molecular_function
A0A2K3DSR6	GO:0140857	histone H3T45 kinase activity	molecular_function
A0A2K3DSR6	GO:1990244	histone H2AT120 kinase activity	molecular_function
A0A2K3DS60	GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function
A0A2K3DS60	GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function
A0A2K3DS60	GO:0008483	transaminase activity	molecular_function
A0A2K3DS60	GO:0052654	L-leucine-2-oxoglutarate transaminase activity	molecular_function
A0A2K3DS60	GO:0052655	L-valine-2-oxoglutarate transaminase activity	molecular_function
A0A2K3DS60	GO:0052656	L-isoleucine-2-oxoglutarate transaminase activity	molecular_function
A0A2K3DSP5	GO:0016829	lyase activity	molecular_function
A0A2K3DSP5	GO:0016836	hydro-lyase activity	molecular_function
A0A2K3DSP5	GO:0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity	molecular_function
A0A2K3DSP5	GO:0047453	ATP-dependent NAD(P)H-hydrate dehydratase activity	molecular_function
A0A2K3DSQ4	GO:0003824	catalytic activity	molecular_function
A0A2K3DS66	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DS66	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DS27	GO:0004402	histone acetyltransferase activity	molecular_function
A0A2K3DS27	GO:0010484	histone H3 acetyltransferase activity	molecular_function
A0A2K3DS27	GO:0016746	acyltransferase activity	molecular_function
A0A2K3DRS0	GO:0003824	catalytic activity	molecular_function
A0A2K3DSV2	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A0A2K3DSG4	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DSG4	GO:0008236	serine-type peptidase activity	molecular_function
A8J841	GO:0016829	lyase activity	molecular_function
A8J841	GO:0016830	carbon-carbon lyase activity	molecular_function
A0A2K3DS10	GO:0008970	phospholipase A1 activity	molecular_function
A0A2K3DS06	GO:0003856	3-dehydroquinate synthase activity	molecular_function
A0A2K3DS06	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DT67	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DT67	GO:0008171	O-methyltransferase activity	molecular_function
A0A2K3DT67	GO:0008171	O-methyltransferase activity	molecular_function
A0A2K3DT67	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3DRU4	GO:0003774	cytoskeletal motor activity	molecular_function
A0A2K3DRU4	GO:0003777	microtubule motor activity	molecular_function
A0A2K3DRU4	GO:0003774	cytoskeletal motor activity	molecular_function
A0A2K3DRU4	GO:0003777	microtubule motor activity	molecular_function
A8I528	GO:0008308	voltage-gated monoatomic anion channel activity	molecular_function
A8I528	GO:0008308	voltage-gated monoatomic anion channel activity	molecular_function
A0A2K3DT16	GO:0003724	RNA helicase activity	molecular_function
A0A2K3DT16	GO:0004386	helicase activity	molecular_function
A0A2K3DT16	GO:0016787	hydrolase activity	molecular_function
A0A2K3DT13	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DT13	GO:0008173	RNA methyltransferase activity	molecular_function
A0A2K3DT13	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
Q9LKH0	GO:0016531	copper chaperone activity	molecular_function
Q9LKH0	GO:0016531	copper chaperone activity	molecular_function
A8JDY5	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DRT5	GO:0004672	protein kinase activity	molecular_function
A0A2K3DRT5	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DRT5	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DRT5	GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	molecular_function
A0A2K3DRQ7	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DRQ7	GO:0042626	ATPase-coupled transmembrane transporter activity	molecular_function
A0A2K3DRQ7	GO:0140359	ABC-type transporter activity	molecular_function
A0A2K3DT30	GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function
A0A2K3DT30	GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function
A0A2K3DT30	GO:0016881	acid-amino acid ligase activity	molecular_function
A0A2K3DSI1	GO:0016301	kinase activity	molecular_function
A0A2K3DSI1	GO:0016301	kinase activity	molecular_function
Q6QIV8	GO:0016491	oxidoreductase activity	molecular_function
A8I520	GO:0004672	protein kinase activity	molecular_function
A8I520	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function
A8I520	GO:0016301	kinase activity	molecular_function
A0A2K3DSL1	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DRX5	GO:0004497	monooxygenase activity	molecular_function
A0A2K3DRX5	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function
A0A2K3DSQ8	GO:0004843	cysteine-type deubiquitinase activity	molecular_function
A0A2K3DSQ8	GO:0004843	cysteine-type deubiquitinase activity	molecular_function
A0A2K3DSQ8	GO:0008234	cysteine-type peptidase activity	molecular_function
A0A2K3DS22	GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	molecular_function
A0A2K3DS22	GO:0016787	hydrolase activity	molecular_function
A0A2K3DS22	GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	molecular_function
A0A2K3DS22	GO:0016787	hydrolase activity	molecular_function
P93109	GO:0004089	carbonate dehydratase activity	molecular_function
P93109	GO:0016829	lyase activity	molecular_function
A0A2K3DSH1	GO:0005388	P-type calcium transporter activity	molecular_function
A0A2K3DSH1	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DSM7	GO:0003824	catalytic activity	molecular_function
A0A2K3DSM7	GO:0047938	glucose-6-phosphate 1-epimerase activity	molecular_function
A0A2K3DSR5	GO:0003824	catalytic activity	molecular_function
A0A2K3DSU7	GO:0004386	helicase activity	molecular_function
A0A2K3DSU7	GO:0004520	DNA endonuclease activity	molecular_function
A0A2K3DSU7	GO:0016787	hydrolase activity	molecular_function
A0A2K3DT45	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DT45	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DSK9	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DRT9	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DRT9	GO:0141133	diphthine methyl ester synthase activity	molecular_function
A0A2K3DSC5	GO:0008569	minus-end-directed microtubule motor activity	molecular_function
A0A2K3DSC5	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DSF8	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DSF8	GO:0008236	serine-type peptidase activity	molecular_function
A0A2K3DT51	GO:0008449	N-acetylglucosamine-6-sulfatase activity	molecular_function
A0A2K3DT51	GO:0016787	hydrolase activity	molecular_function
A0A2K3DT51	GO:0008449	N-acetylglucosamine-6-sulfatase activity	molecular_function
A0A2K3DT51	GO:0016787	hydrolase activity	molecular_function
A0A2K3DSQ6	GO:0003964	RNA-directed DNA polymerase activity	molecular_function
A0A2K3DSQ6	GO:0004519	endonuclease activity	molecular_function
A0A2K3DSQ6	GO:0003964	RNA-directed DNA polymerase activity	molecular_function
A0A2K3DSQ6	GO:0004519	endonuclease activity	molecular_function
A0A2K3DSQ6	GO:0003964	RNA-directed DNA polymerase activity	molecular_function
A0A2K3DSQ6	GO:0004519	endonuclease activity	molecular_function
A8J8D4	GO:0016791	phosphatase activity	molecular_function
A8J8D4	GO:0050308	sugar-phosphatase activity	molecular_function
A0A2K3DS75	GO:0001653	peptide receptor activity	molecular_function
A0A2K3DS75	GO:0004383	guanylate cyclase activity	molecular_function
A0A2K3DS75	GO:0016829	lyase activity	molecular_function
A0A2K3DS75	GO:0016849	phosphorus-oxygen lyase activity	molecular_function
A0A2K3DRZ0	GO:0009881	photoreceptor activity	molecular_function
A0A2K3DRV7	GO:0009881	photoreceptor activity	molecular_function
